,Unnamed: 0,Unnamed: 0.1,category,url,question
546,546,935,hipertensi,/komunitas/topic/hipertensi-81," sy pria usia 43 tahun berapa mingu kemaren sy tensi tekanan darah saya 160/100 dan di beri obat nefidifine 10mg, ketika kontrol lagi tensi 150/85,kata nya turun nya lambat diganti obat nya dengan omlodipine 10mg tapi di minum 1/2 tablet sehari, 2 hari kemudian saya tensi di puskesmas tensi saya naik jadi 190/110, dan kata  puskesmas coba di naikan 1tablet dari 1/2 tablet tapi saya belum kontrol lagi karna obat nya belum habis, yg saya  kan  tensi saya dari turun ketika ganti obat langsung naik tingi, makasih . sebelum nya..
diskusi terbaru
ingin  kepada ? atau ingin"
463,463,397,gagal-jantung,/komunitas/topic/pasca-operasi-amandel-tiba2-muntah-darah,"...ini    umur 46thn telah melakukan operasi amandel kurang lebih sdah 11hari.tiba-tiba tadi malam pusing sekarang tiba-tiba batuk dan muntah darah..???apa yg harus dilakukan ....sedangkan mau ke  hari ini hari libur
"
1002,1002,502,serangan-jantung,/komunitas/topic/obat-obatan-jantung--amp--lambung,"malam, sejak mengalami serangan jantung, saya mengkonsumsi berbagai obat hingga saya rasakan lambung ikut bermasalah. sampai saat ini di mana saya masih minum ascardia secara rutin, mudah sekali rasanya asam lambung naik, sampai sesak nafas...
saya memang diberi obat lambung, awalnya lansoprazole, lalu kontrol ke-2 ganti rebamipide, lalu saat sesak dikembalikan ke lansoprazole 2x sehari yang menghilangkan sesak walau lambung tetap terasa berbeda dibandingkan dulu.
peran saya, apa kondisi lambung dapat diperbaiki? saya khawatir bertambah parah dan menimbulkan masalah baru. lalu apa ada obat-obatan jantung, yang tidak membebani lambung?
.
"
484,484,2152,gagal-jantung,/komunitas/topic/jantung-bengkak-7," , isteri saya punya jantung bengkak , apa di perlukan untuk pasang ring ?
waktu 2 tahun kemarin sudah di rontgen hasil foto jantung bengkak karena sering darah terlalu tinggi . waktu itu sudah berobat dan kira 5 bulan kemudian sudah ga rasah sakit di dada sebelah kiri , dan kiri 1 tahun ga kontrol lagi karena sudah rasah sembuh dan waktu itu  jantung mau di pikirkan untuk pasang ring . karena dia takut ga kembali lagi . sekarang sudah rasah sakit lagi di dada sebelah kiri sampai di belakan dan kadang 2 sesak . apa ini bisa di berobatin apa perlukan untuk pasang ring ?
terima kasi ruud"
1241,1241,1620,stroke,/komunitas/topic/saraf-16,",  memiliki penyakit kejang kejang, tidak bisa berbicara mulut terkunci, itu penyakit apa ? saya harus bagaimana ?"
44,44,433,aritmia,/komunitas/topic/lemah-jantungd0e8dd,"sya sering berkeringat dingin terutama dibagian telapak tangan n kaki. sya jg sering pingsan. sya jg sering merasakan sesak nafas n kalau jln nafas serasa ngos2n. sya pernah dkasih obat kendaron sama  jantung. apakah sya pny penyakit lemah jantung
"
1242,1242,1335,stroke,/komunitas/topic/kaki-nyeri-tidak-bisa-diangkat,",  ,  yaa kaki kanan saya susah untuk diangkat
"
697,697,262,hipertensi,/komunitas/topic/tensi-darah-20,", saya seorang pelajar berumur 17 tahun, beberapa bulan yang lalu saya medical checkup dan saat pemeriksaan tensi saya normal. kemarin, tepat tanggal 22 februari 2019 saya melakukan donor darah dan saat pemeriksaan tensi saya 130/80, saya diberi obat. tadi pagi saya minum obat tersebut dan saya melakukan pengecekan tensi untuk mengurus sim, dan ternyata tensi saya 160. apakah saya mengidap hipertensi? sedangkan saya tidak mengalami gejala gejala hipertensi.
"
301,301,2162,gagal-jantung,/komunitas/topic/apa-obat-untuk-jantung-sama-diabet,"m'f ,  ,  penyakit jantung+deabet jadi kaki nya bengkak dan sesak nafas nya,,
sekarang udah keluar masuk rmh sakit,,
tapi  kurang olahraga .
gimana tu  solusi nya,
tolong .."
667,667,1228,hipertensi,/komunitas/topic/apa-obat-hipertensi-herbal," tensi saya 140/80, apa saya baru gejala hipertensi atau sudah kena hipertensi. lalu obatnya apa y  yang baik buat saya, adakah obat herbal hipertensi.  saya tunggu jawaban dari ."
836,836,537,serangan-jantung,/komunitas/topic/sesak-nafas-pada-penderita-jantung,"mama saia usia 78thn..riwayat penyakit jantung, diabets dan asamurat. semgg belakangan ini sering sekali sesak nafas..apalagi setelah buang air besar/ kecil..penyebabnya apa 
"
1150,1150,2061,stroke,/komunitas/topic/merokok-3,..nama saya debby... sudah berumur 51 tahun..bagaimana caranya agar Â  bisa berhenti merokok ?apakah boleh merokok  pada umur 51 tahun?Â 
703,703,1009,hipertensi,/komunitas/topic/tensi-dan-denyut-nadi," yang terhormat,

saya seorang ibu dengan tinggi 158cm berat badan 85kg. baru saja saya mengukur tekanan darah dan denyut nadi dengan tensimeter otomatis, hasilnya adalah 120/100 dengan nadi 97, kondisi istirahat secara fisik saya tidak mempunyai keluhan apa2.. apakah perlu memeriksakan diri ke ? ..."
1033,1033,937,serangan-jantung,/komunitas/topic/jantung-149," dada sebelah kiri saya sampe ke punggung belakang itu rasanya nyeri trus nafas saya pendek,irama jantung saya juga gx normal itu gejala sakit jantung bukan,?
"
1135,1135,735,stroke,/komunitas/topic/lutut-tiba-tiba-lemas-menekuk-sendiri-,"alo .. soal lutut kaki  yang suka tiba-tiba lemas/menekuk sendiri, itu nama penyakit nya apa & cara penyembuhan nya bagaimana  ? atau harus konsumsi apa ?supaya lutut  kembali kuat & normal lagi.mohon bantu jawab .terimakasih .
"
155,155,2324,aritmia,/komunitas/topic/hubungan-asam-lambung-dengan-aritmia," ,
sebulan kemarin saya tiba2 mengalami kenaikan denyut jantung diangka 161 permenit pada tanggal 30 januari 2017 pukul 13.30, Â padahal saat itu atau beberapa jam sbelum itu saya tidak melakukan aktivitas yang berat, hanya duduk didepan laptop. kmudian hingga pukul 20.30 masih berdenyut kencang sehingga saya bawa ke rs dan dinyatakan kena kelainan jantung aritmia. lalu di cek dengan ekg memang denyut naik, tp besoknya ketika di echo jantung saya kondisi baik2 sja. kemudian pginya 31 januari saya diperbolehkan pulang karena sdh baik, namun pada tanggal 2 kambuh lagi setelah saya makan nasi padang, lalu opname lg selama 6 hari di rs lain. lalu ketika keluar rs saya sdh normal lg, namun berselang beberapa hari kambuh lagi karena makan sambal goreng. dan jeruk lemon.Â 
nah dari pemaparan penyakit saya diatas, kira2 apa iya saya bener kena gangguan jantung (aritmia), apa bukan karena asam lambung terus efek ke detak jantung, atau bagaimana ?
soalnya saya juga skrg masih nunggu transisi bpjs, karena kmrn dirujuk sama rs untuk ke harapan kita.
Â 
terimakasih sebelumnya.."
620,620,352,hipertensi,/komunitas/topic/hipertensi-179,"bagaimana prosedur pemeriksaan yang dijalankan untuk mengetahui seseorang hipertensi?
"
1006,1006,2741,serangan-jantung,/komunitas/topic/eosinofil-dlam-darah-tinggi,"slmt pgi alo.
sy prnh cek darah dh hasil eosinofil sya tinggi mncapai 7, yg sya raskn skrng tlng tengh dada terasa kaku dn nyeri, saat digerkn...itu trjadi trkdang. sya prnh pny rwyt pnykit efusi pluera krna tb,. yg sya ingin tnykan apkah rasa kaku dn nyeri trkadang yg sya alami itu ada kaitanny dengn paru2 , atau krna eosinofil tinggi . trimksh, mhon jwbanny ?"
57,57,2389,aritmia,/komunitas/topic/jantung-berdetak-tak-normal,", akhir tahun lalu saya terkena asam lambung, tp duadua bln belakangan iini uda jarang perih lambungnya, tp  jantung saya detaknya skrg kok jd ga biasa, uda 2bln ini saya sulit tdr jg krn kurang nyamsn dgn detak jantung saya, saya sakit apa y ?mohon dijwb, thk"
626,626,919,hipertensi,/komunitas/topic/makanan-apa-yang-cocok-dan-tidak-cocok-untuk-darah-tinggi,",  makanan apa yang cocok dan yang tidak cocok untuk penderita darah tinggi dan  kalau makan donat atau minum sirup yang manis boleh ngak  ??"
339,339,787,gagal-jantung,/komunitas/topic/apa-obat-untuk-batuk-dan-demam-2," ,  penderita jantung, 2 katup jantung  tidak berfungsi normal, peran saya obat batuk merek apakah yang bagus dikonsumsi buat pendirita jantung ( kerusakan pada katup jantun )
"
726,726,285,hipertensi,/komunitas/topic/berapa-nilai-kadar-lemak-dlm-susu-yg-dapat-diminum-oleh-penderita-hipertensi,",  penderita hipertensi. apakah susu anlene termasuk salah satu susu yg terbilang kadar lemak yg dapat di minum oleh penderita hipertensi? jika tidak, berapa nilai kadar lemak dlm susu kemasan yg bisa diminum oleh penderita hipertensi ? buah naga obat hipertensi juga bukan ? terimakasih (saya pilih susu anlene disini karna kemungkinan  terkena hipertensi yg di akibatkan kekurangan kalsium )
"
869,869,961,serangan-jantung,/komunitas/topic/serangan-jantung-14,"
berapa lama kondisi terjadinya antara serangan jantung sampai kondisi fatal akibat serangan jantung?"
645,645,1421,hipertensi,/komunitas/topic/cara-mengatasi-hipertensi,"apa hipertensi bisa diatasi dengan makanan seperti mengkonsumsi ketimun atau apa cara lainnya untuk mengatasi hipertensi? , apa penyakit hipertensi bisa komplikasi ke diabetes? mksh "
650,650,437,hipertensi,/komunitas/topic/obat-hipertensi-18,",
  mengenai obat hipertensi.
selama 1 tahun ini saya minum obat hipertensi irbersartan 300mg dan amlodipine 5mg. dan tekanan darah saya normal

tetapi beberapa hari ini saya melihat artikel di alo mengenai obat hipertensi yang dapat menyebabkan disfungsi ereksi salah satunya amlodipine. menurut  , obat hipertensi apa yg bisa menggantikan amlodipine ? karena saya juga tidak menginginkan hal tersebut terjadi .

 atas perhatiannya.
"
913,913,528,serangan-jantung,/komunitas/topic/nyeri-dada-apakah-termasuk-gangguan-kecemasan," , nama saya aya, umur saya 29 th, saya sudah menikah dan punya 1 org anak.  tanter, sudah bbrapa bulan belakangan ini saya sering mengalami, napas pendek, jantung berdebar kadang2 disertai nyeri dada sebelah kiri, hal ini sering terjadi ketika  tidur...awalnya saya pikir ini gangguan kecemasan, karena saya seperti takut mati, tapi apakah gangguan kecemasan juga diseratai dengan nyeri dada, klu saya harus konsultasi, sebaiknya saya ke poli apa ? terimakasih
"
1169,1169,286,stroke,/komunitas/topic/demam-saat-dan-setelah-kejang-,"  ,  menderita kejang pasca stroke tapi kejang hari ini tu  disertai demam, setelah selesai kejang dia juga masih demam padahal biasanya kalo kejang enga demam . ini sebaikny bagaimana ?
Â 
"
189,189,492,aritmia,/komunitas/topic/otot-bergerak-sendiri," , peran saya, apa penyebab otot di bahagian dada kiri saya berdekatan dengan jantung saya sering bergetak sendiri.
"
1224,1224,1293,stroke,/komunitas/topic/bagaimana-menangani-penderita-struk-ringan-yg-sudah-2-minggu-tidur-terbaring,"slamat  ,saya punya bibi,dia 2 minggu lalu terkena darah tinggi,kemudian disusul olah struk ringan yg mengenai syaraf dan langsung dibawa ke rumah sakit,setelah 1 minggu dia dibawa kerumah namun tidak ada perubahan..
dipucu karna bibi saya banyak pikiran yg ia susahkan..
sekarang tekanan darahny sudah normal,tapi semnjak 2 minggu lalu sampai sekarang dia hanya tidur terbaring,dan sulit untuk.membuka ma,tidak.berbicara dan sulit untuk bab,namun dia mau makan tapi sambil tidur...
apa itu efek penyakit struk? atau ada penyakit lain yg sama dg gejala diatas?
"
1016,1016,2617,serangan-jantung,/komunitas/topic/apa-penyebab-sakit-dada-2,"slmat pg , sy mrsakan skit dada sampai kadang sulit untuk menarik nafas. dada saya terasa pengap, seperti terisi penuh. kira2 ap sebabnm
"
1217,1217,289,stroke,/komunitas/topic/koma-karena-stroke-ringan," penyebab seseorang koma karena stroke ringan itu apa..?,dan tindakan yg harus dilakukan agar pasien sadar kembali gimana ....?
"
1227,1227,1559,stroke,/komunitas/topic/penggunaan-obat-x," ,  . saya terdapat px dimana px tsb sudah terkena stroke iskhemik hampir 7 bulan, disamping itu memiliki riwayat penyakit lain hipertensi. dimana saat mrs, px tsb diberi obat adalat oros dan imidapril hcl 5 mg. diketahui bahwa fungsi obat tersebut digunakan untuk penyakit hipertensi, sedangkan kemarin waktu di tensi hb px rendah dan obat tsb masih dikonsumsi sampai skrg. yang saya ingin kan, apakah ada hubungan obat tsb dengan penyakit strokenya dan apakah obat itu harus dikonsumsi sampai habis meskipun hb px rendah? tolong penjelasann menurut pandangan klinis di rs. thx




Â 


Â 


"
614,614,805,hipertensi,/komunitas/topic/waktu-terbaik-minum-obat-hipertensi,", . saya penderita hipertensi 150/90. waktu terbaik untuk minum obat penurun hipertensi pagi (mau beraktifitas) atau malam (mau istirahat)?
 penjelasannya."
947,947,940,serangan-jantung,/komunitas/topic/sesakberatdan-berdebar,"  lagi  mamah saya umur 47 ,berat 77kg tinggi 154 . nah sudah dua tahun ini mamah selalu mengeluh jika dadanya sakit,sesak,berdebar, punggung nyeri. nah mamah saya kalo makan selalu sedikit krn memang ngga bisa makan banyak .nasipun 1 centong kecil aja tapi perutnya besar banget sampe ke bawah dada , teksturnya keras kaya kembung gitu . dipukul kaya kembung juga .nah itu mamah olahraga ya rajin ko  ,tapi ko bisa gitu ya? gimana sebaiknya ,ngga tega ngeliat mamah kesakitan kalo mau tidur  . terimakasih ..
"
884,884,2591,serangan-jantung,/komunitas/topic/bolehkan-di-pisiotherapy,".. sdh lama terkena peny.rematik sekarang rematiknya kambuh lagi ini menyerang lututnya jd susah mau jalan, bagaimana solusinter, biasanya kalau minum obat sembuh,inu sdh minum obat blm hilang sakitnya? apa kah boleh di fusiotherapy ...balas"
163,163,2334,aritmia,/komunitas/topic/stress-ato-penyakit-jantung,", ini sy ... belakangan ini sy sering mengalami denyut jantung yang tidak spt biasanya.. kadang ritmenya cepat, kadang lama. sebenarnya hal ini sdh pernah sy alami stgh thn yg lalu. sy bahkan sampai melakukan ekg, treadmill, untuk mengetahui apakah sy menderita sakit jantung. dan hasilnya nda ada penyumbatan. bahkan sy cuma divonis kl mengalami stress hingga ada ciri ciri seperti itu. sy mau tny apakah yg sebnrnya sy alami ini? dan juga berapa hari ini, tulang dada sy bagian tengah itu sepertinya agak nyeri. tolong infon.. thx"
1201,1201,1983,stroke,/komunitas/topic/apakah-bab-saya-akan-sembuh-atau-sebaliknya,"perkenalkan , saya fauzie. saya tidak bisa buang bab sudah 5 hari ini. tapi 2 hari terakhir saya sering buang angin. dan pada 5 hari tersebut saya sedang sakit dan hanya bisa makan bubur atau makanan yg lunak saja. kata  bab tersebut berpengaruh ke kepala saya dan membuat saya pusing dan sakit kepala di belakang sampe leher. makasih ."
986,986,2744,serangan-jantung,/komunitas/topic/nyeri-dada-25,"mlm ,
sdh bbrapa hari ini dada saya sering nyeri, nyerinya dibagian bawah payudara,tepat dibwah pyudara sblah kiri dan sekitarnya. nyeri sering kambuh tanpa sebab , kdng sewaktu tdk melakukan aktifitas nyeri jg muncul. bahkan saat tertawa tiba2 lngsng nyeri .
nyeri semakin parah saat saya menghirup/ melepaskan nafas. rasanya seperti jantung saya dicongkel dan mau copot ..
gejala sprti ini smnjak saya sd, dan sudah beberapa hari ini kambuh lgi . nyeri jg semakin kuat saat saya berbaring"
165,165,485,aritmia,/komunitas/topic/jantung-skip-5-sampai-7-kali-per-menit-apakah-bahaya,", saya menderita jantung skip bisa 5 sampai 7 kali per menit, apakah ini baha, periksa ke  cuma bilang gara2 asam lambung tpi asam lambung mulai membaik tpi jantung skip nya tdk kunjung membaik
"
571,571,563,hipertensi,/komunitas/topic/tekanan-darah-45,  . apakah tekanan darah 143/86 tergolong normal untuk usia 71tahun?
270,270,803,gagal-jantung,/komunitas/topic/sesak-nafas-386,"ibu sya diabet(500),skrg menjadi (180),dgn penanganan . stelah diabet stabil,ibu sya jdi sesak nafas karena jantung kendor (kata ).apakah harus ada penanganan khusus untuk pasien? trimakasih"
61,61,2361,aritmia,/komunitas/topic/denyut-jantung-kencang-daerah-dada-dan-perut-ikut-bergetar,",  . sudah hampir sebulanan saya terkena anxiety disorder (panic attack) Ã¢Â & gerd.
diminggu ke 2 setelah gejala awal panic attack salahnya saya sempat mengkonsumsi alkohol dengan kadar 5% yg menyebabkan gerd saya kambuh.yg saya ingin kan, selang 1 hari setelah itu detak jantung saya menjadi kencang sampai membuat daerah perut dan dada bergetar mengikuti irama jantung.saya sudah stop merokok dan minum alkohol semenjak gerd saya kambuh sampai sekarang, saya Ã¢Â juga sudah mulai rutin berolahraga meski tidak olahraga berat. rata2 1-2 jam sehari seperti treadmill, berenang, bersepeda.sudah mau masuk minggu ke-3 tetapiÃ¢Â denyut jantung saya masih tetap saja terasa kencang disertai sendawa yg cukup sering dan kepala terasa agak berat(kleyengan).ciri-ciri penyakit jantung selama ini belum saya rasakan seperti :- Ã¢Â sesak nafas
- rasa sakit didada
- pingsan/hilang kesadaran
- keringat dingin/berlebih
- berdebar-debar tanpa melakukan aktivitas
dan tidak ada riwayat jantung dari keluarga dan kedua orang tua.dan sebagai info tambahan obat yg saya konsumsi sampai habis yg pernah diberikan  :
- methycobalamin 500mg
- lanzoprazoledan saya juga pernah diberi : xanax 0.25mg, asam mefenamat dan dexamethasone namun ke 3 obat tersebut hanya saya gunakan 2 kali saja pada saat awal gejala panic attack/anxiety dan gerd, selebihnya tidak pernah saya gunakan lagi.apakah jantung berdebar kencang iniÃ¢Â gejala putus alkohol? atau harus saya periksa kondisi jantung secara menyeluruh? karena detakan tersebut membuat saya kesulitan dan tidak tenang untuk tidur.mohon masukannya, trims"
