category,,Unnamed: 0,category,url,question
aritmia,2361,2361,aritmia,/komunitas/topic/denyut-jantung-kencang-daerah-dada-dan-perut-ikut-bergetar,"Siang dok, saya mau tanya. sudah hampir sebulanan saya terkena Anxiety Disorder (panic attack) Â & GERD.
diminggu ke 2 setelah gejala awal panic attack salahnya saya sempat mengkonsumsi alkohol dengan kadar 5% yg menyebabkan GERD saya kambuh.yg saya ingin tanyakan, selang 1 hari setelah itu detak jantung saya menjadi kencang sampai membuat daerah perut dan dada bergetar mengikuti irama jantung.saya sudah stop merokok dan minum alkohol semenjak GERD saya kambuh sampai sekarang, saya Â juga sudah mulai rutin berolahraga meski tidak olahraga berat. rata2 1-2 jam sehari seperti treadmill, berenang, bersepeda.sudah mau masuk minggu ke-3 tetapiÂ denyut jantung saya masih tetap saja terasa kencang disertai sendawa yg cukup sering dan kepala terasa agak berat(kleyengan).ciri-ciri penyakit jantung selama ini belum saya rasakan seperti :- Â sesak nafas
- rasa sakit didada
- pingsan/hilang kesadaran
- keringat dingin/berlebih
- berdebar-debar tanpa melakukan aktivitas
dan tidak ada riwayat jantung dari keluarga dan kedua orang tua.dan sebagai info tambahan obat yg saya konsumsi sampai habis yg pernah diberikan dokter :
- Methycobalamin 500mg
- Lanzoprazoledan saya juga pernah diberi : Xanax 0.25mg, Asam Mefenamat dan Dexamethasone namun ke 3 obat tersebut hanya saya gunakan 2 kali saja pada saat awal gejala Panic Attack/Anxiety dan GERD, selebihnya tidak pernah saya gunakan lagi.Apakah jantung berdebar kencang iniÂ gejala putus alkohol? atau harus saya periksa kondisi jantung secara menyeluruh? karena Detakan tersebut membuat saya kesulitan dan tidak tenang untuk tidur.mohon masukannya, trims"
aritmia,2350,2350,aritmia,/komunitas/topic/jantung-dan-bagian-perut-sakit,Saya mau nanya dok saya sering merasakan jantung saya itu lemahterkadang jantung saya itu berdetak kencang setelah itu pelan lalu kencang lagi tak karuan membuat saya lemah dok itu penyakit apa dok..?satu lagi dok dibagian perut kiri dan kana saya dok sering merasakansakit yang teramat sakit tapi hanya sebentar dok tapi penyakit itu sering kambuh itu saya terkena penyakit apa ya dok.?dada saya sesak juga dok sering kambuh terkadang susah bernafas saya minta informasi dari dokter saya terkena penyakit apa aja dokter saya ingin tau dari dokter dulu baru saya cek pasti ke rumah sakit terdekat :)
aritmia,2238,2238,aritmia,/komunitas/topic/nafas-pendek-sehabis-jalan,"Halo dok, saya selalu merasa nafas pendek seerti orang kena asthma dan jantung berdegup kencang sehabis berjalan 500 hingga 1000 langkah. Saya sudah cek ke dojter, tes lab dan sebagainya tetapi semua sehat, hanya ada asam lambung. Kalau gaya hidup saya memang tidak pernah olahraga dan kerja kantoran. Apakah itu berpengaruh? Dan bagaimana cara terbaik untuk meningkatkan stamina?"
aritmia,465,465,aritmia,/komunitas/topic/detak-jantung-cepatf08516,"Assalamu alaikum . Dok Dari sore jantung detak nya Ga normal, lambat Terus seketika ke orang yang Udah lari Jauh detak jantung nya.. saya pengen tau kenapa ya dok ,, sama resep obat nya apa dok , terima kasih sebelum dan sesudahny .saya tunggu jawaban nya dok
"
aritmia,455,455,aritmia,/komunitas/topic/deteksi-penyakit9eb741,"Halo Dokter,
Saya, Rowandhy Saleh
Saya ingin bertanya ayah saya kemarin muka pucat pasih, merasa pusing, muntah-muntah dua kali, lalu sakit disekitaran dada bawah, sempat mencret, hari ini dia batuk-batuk berdahak dan keras dan sempat hangat dan kemarin malam mengigil, sekarang ini batuknya tidak berhenti, sebelumnya juga punya stroke, dan setelah diperiksa dokterjantung irama jantung tidak ber aturan dan satu lagi beliau juga punya alergi sempat ditangani dokter paru, mohon bantuan Dokter
"
aritmia,2344,2344,aritmia,/komunitas/topic/jantung-atau-penyakit-lain,"Halo dok, saya mau bertanya . Saya sdh pernah diperiksa d RS dan kta dokter saya memiliki kelainan irama jantung. Perut bagian kiri saya kadangkala sakit dok, terus dada bagian kiri saya juga sering nyeri, kadang di bagian tengah ulu hati juga sakit dok. Dada serasa sesak. Dan terkadang saya kesulitan bernafas. Kalo saya olahrga jogging, paha saya menjadi merah2 dan gatal dok. Kepala saya sering pusing, dan tadi pagi hampir pingsan . Tadi pagi saya merasa sudah tidak ada darah dalam diri saya jadi rasanya hampir pingsan. Pikiran jadi ling lung . Itu gejala apa ya dok? Saya sudah siksa dengan penyakit yg tdk jelas ini. Mohon penjelasan secara detail. Makasih."
aritmia,2391,2391,aritmia,/komunitas/topic/jantung-berdebar-kencang-3,"Selamat malam dokk...Dok beberapa hari ini saya mempunyai keluhan, yaitu jantung saya suka berdebar kencang, atau biasa kata orang orang ""deg deg an"" sendiri. Lama deg deg an nya sekitar 7 detik an lah. Awalnya saya anggap hanya biasa saja, tapi lama kelamaan menjadi sering muncul dok, 1 hari bisa sampai 5/7 kali. Nah kira kira itu kenapa ya dok? Terus apa yang harus saya lakukan?Â Terimakasih"
aritmia,856,856,aritmia,/komunitas/topic/irama-detak-jantung-bayi-1-tahun-2-bulan,"Halo Dok,Saya mau bertanya. Anak saya lelaki umur 1 tahun 2 bulan saat ini. Saat anak saya tidur, saya sengaja mendengarkan detak jantung anak saya dengan menempelkan telinga di dadanya. Ritme detaknya cukup cepat dan terdengar baik, namun terkadang ada detak yang tidak teratur (sekitar 1 menit ada 1-3x detak yang tidak teratur). Mohon penjelasannya, apakah normal atau harus diperiksakan?
"
aritmia,2352,2352,aritmia,/komunitas/topic/gejala-jantung,"Ass.dok saya mau nanya knp yh setia saya kaget,dibentak detak jantung saya tidak normal waktu sebelum nya tidk seperti ini tp sudah hampir satu bulan saya mudah kaget,detak jantung tdk terartur,sangat mudah capd dan mudah sesak nafas itu gejala penyakit apa yh dok
#tolong_dijawab_Dok"
aritmia,2316,2316,aritmia,/komunitas/topic/jantung-berdetak-cepat-2,"hallo dok,saya celine .saya mau bertanya dok,saya kan pernah sakit karena demam tinggi,bersamaan dengan demam itu jantung saya detaknya cepat sekali sampai saat ini saya merawa jantung saya itu lebih cepat berdekatnya dari pada orang normal .ketika saya EKG ke dokter itu kata dokternya ada kelainan begitu dok.apakah itu termaksud abnormal jantung atau ada sesuatu yang lain ??.trimah kasih dok"
aritmia,859,859,aritmia,/komunitas/topic/jantung-208,"Assalamu'alaikumDok , mau tanya sy priksa ke dokter di nyatakan bahwa detak irama jantung sy ada yg tdk normal. Kira2 mengapa ? Mhn penjelasan nya DokWassalamu'alaikum
"
aritmia,2387,2387,aritmia,/komunitas/topic/asam-lambung-tolong-dijawab,"Siang dok.. Saya cindy umur 15 tahun, Perut saya sering berbunyi seperti orang lapar.. Apakah itu asam lambung nya?
Saya juga pernah merasakan detak jantung saya cepat dan keras, dan itu sakit sekali..
Kenapa saya dok?"
aritmia,2380,2380,aritmia,/komunitas/topic/gangguan-irama-jantung-2,"malam dok .
begini, selain pnya pnyakit maag kronis dokter bilang saya kena gngguan birama jantung . sudah d kasih obat skali . stelah itu saya suka sering pusing mual dan jantung kerasa loncat kaya habis lari maraton malah suka susah nafas dan kadang suka sakit d dada sebelah kiri kaya di tusuk"" kalo kerja kecapean . menurut dokter saya emang positif gngguan birama jantung apa gejala saja . solisusinya bagaimana ya dok trima kasih ."
aritmia,904,904,aritmia,/komunitas/topic/konsultasi-211,"hai dokter .. saya mau bertanya , terkadang ketika dalam melakukan aktivitas sehari-hari saya merasakan ada yg aneh dengan jantung saya, ada rasa seperti berpindah didalam jantung selama berpindah tersebut saya merasa sesak tapi tidak pernah lebih dari 1 menit hanya sekitar 1-3 detik .. dan saya tidak merasakan sakit apapun di bagian dada atau jantung seperti tekanan atau tusukan saya tidak merasakan seperti itu.. di tunggu jawabannya ya dok makasih banyak 😊
"
aritmia,2290,2290,aritmia,/komunitas/topic/irama-jantung-tidak-teratur-2,"Selamat malam dok, dok saya mau tanya, saya olahragawan, ketika saya cek nadi itu 60 keatas per menit, apakah aman untuk olahragawan? Dan apakah baik olahraga setiap hari seperti joging,silat dan volley?
umur saya 18 tahun dok.
Tolong dijawab dok, makasih"
aritmia,2349,2349,aritmia,/komunitas/topic/jantung-seperti-berhenti-mendadak-satu-detik,"Siang dok saya mau tentang kesehatan saya, saya berumur 19 tahun, terus terang sayang aga bingung mendeskripsikan kan nya gimana, jadi maaf kalo kurang dimengerti.. Saya suka ngalamin perasaan seperti denyut jantung berhenti mendadak, jantung saya seperti disentak, nafas kaya yang hampos, seperti melenyap disertai batuk hanya sekali seperti kaya yang mengeluarkan udara. Tapi pas mau kerasa tidak ada tanda sama sekali jadi spontan langsung kerasa, sontak saya suka kaget. Tapi setelah kerasa jantung normal kembali. Tapi pas jantung nya dipegang tetap berdetak, dada tidak sakit ataupun sesak, durasinya sekitar 1detik setiap sentakan dan sekali kerasa bisa sampai 1-3 sentakan, jadi sensasinya kaya orang yang lagi terkejut terus detak jantung nya seperti berhenti sedetik. Namun setelah beberapa kali dirasakan, sentakan nya serasa berada di tenggorokan. Awalnya saya kerasa pada saat futsal 5 tahun yang lalu dari situ saya gak pernah olahraga karena takut, tapi gejala hilang dengan sendiri nya dan dalam waktu berdekatan saya terkena asam lambung karena jarang makan pola makan yang tidak teratur dan aktifitas yang berat.. Sudah 3 tahun asam lambung dan jantung saya tidak pernah kambuh kembali tapi saya gak pernah olahraga karena takut dan sering cemas.. Namun beberapa bulan belakangan ini asam lambung nya kambuh kembali dan beberapa kali denyut jantung seperti mendadak berhenti kembali terutama saat olahraga namun pernah saat sedang diam pun pernah kerasa.. Sudah beberapa kali kedokter sudah di cek ekg, paru paru dan darah semuanya normal hanya saja pada saat di cek ekg jantung saya berdebar debar karena cemas tapi kata dokter itu hal yang wajar.. Semua dokter bilang saya terkena asam lambung dan diakibatkan karena stres.. Apakah yang saya rasakan seperti jantung berhenti mendadak di akibatkan oleh asam lambung atau karena Premature Ventricular Contractions (PVCs)? Karena saya baca gejala yang jantung nya sama seperti PVCs? Apakah itu berbahaya kalau olahraga?karena hingga saat ini saya takut buat berolahraga.. Saat ini asam lambung saya sudah mulai membaik dan denyut jantung sudah beberapa bulan tidak kerasa.. Tapi untuk kedepan nya apakah saya boleh berolahraga kembali? Dan jantuk sperti berhenti mendadak apakah karena asam lambung atau karena premature ventricular contractions (PVCs) Makasih dok sebelum nya"
aritmia,2367,2367,aritmia,/komunitas/topic/nyeri-dada-dan-punggung-belakang,"Halo dok, bagaimana cara memastikan aritmia jantung jenis fibrilasi atrium yang disertai penyempitan pembuluh darah arteri tidak kambuh dalam jangka waktu lama.? Sebab rutin mengkonsumsi obat dari dokter, menjalani gaya hidup yang sehat (menghindari kelebihan kolesterol, menghindari aktivitas yang berat-berat, dll) kurang memberi hasil yang efektif. Nyeri pada dada dan tulang belakang serta sesak nafas masih sering dirasakan (seminggu dua kali). Apa yang harus dilakukan untuk menyembuhkannya tanpa melalui kateterisasi juga bypass dok.? Please help me."
aritmia,441,441,aritmia,/komunitas/topic/sd,"halo dok, saya penderita jantung koroner,kir-kira sudah 1 bulan arteri saya bergetar sesuai denyutan jantung saya, apa penyebabnya sehingga pembuluh arteri bergetar terus pak dok, makasih
"
aritmia,903,903,aritmia,/komunitas/topic/jantung-terasa-skipjeda-waktu,"Halo dok. Saya perlin, umur 25 tahun dgn BB 68kg. Dok gini saya skrg mengalami hal sprt jantung skip. Nah sangking parnonya saya cek tensi, eh tensi saya normal tdk ada masalah. Sya jg ada riwayat GERD nih. Apa ini ada hubungannya dengan GERD ya dok sehingga jntung serasa skip gitu? Oh ya dok sya jg prnah EKG dan dokter yg menangani mengatakan hasilnya normal semua. Terima kasih
"
aritmia,900,900,aritmia,/komunitas/topic/denyut-jantung-tdk-teratur,"bapak saya terkena serangan jantung pertama th 2012.waktu itu didiagnosa jantung koroner.kemudia terkena serangan kedua bulan april kemaren.yang kedua ini awalnya bapak mengeluh denyut jantungnya cepat kemudian sesak nafas.sepulang dr rs blm ada 1 bulan sdh 2 apa 3x gitu bapak mengeluhkan deg2an lagi tapi enggak sampe sesak nafas.semalam itu kontrol ke 2 setelah keluar dr rs dan cerita kakak yg mendampingi dokternya bilang kalo denyut jantung bapak itu tdk stabil.kadang pelan kadang kenceng.klo menurut dokter mengarah ke diagnosa apa ya dok?
"
aritmia,911,911,aritmia,/komunitas/topic/disritmia,"malam dok, saya ingin bertanya. Apakah tindakan MSCT cardiac harus dilakukan untuk penyakit disritmia. Terima kasih sebelumnya dok.
"
aritmia,483,483,aritmia,/komunitas/topic/apa-benar-saya-mengalami-aritmia,"Sekitar 6 bulan belakang ini saya merasa ada hal yang aneh. Dada saya sering terasa nyeri, juga jika dirasakan berdetak lebih cepat dari biasanya. Saya juga terkadang mengalami kesulitan bernafas dan cepat lelah. Dari situ, saya mulai mencari digoogle, gejala apakah itu, sejujurnya saya ingin memeriksakannya, namun saya tdk memiliki keberanian untuk mengatakan kepada orang tua, mengingat saya masih pelajar. Lalu untuk saran dokter sendiri bagaimana?
"
aritmia,2405,2405,aritmia,/komunitas/topic/gelisah-dan-lelah,"Hallo dokter,dokter saya ingin bertanya.mengapa badan sering saya sering merasakan lelah,pusing setiap hari,jantung berdebar-debar kadang kadang lemah Dan merasa gelisah.kira kira penyakit apa dok yang saya alami."
aritmia,849,849,aritmia,/komunitas/topic/aritmia-16,"Halo dok, bagaimana cara penanganan aritmia dirumah? Apa saja pantangan yang harus dihindari? & Rekomendasi makanan yang bagus dikonsumsi bagi penderita aritmia. Mohon penjelasan selengkapnya yaa dok. Thank you.
"
aritmia,2265,2265,aritmia,/komunitas/topic/apa-obat-untuk-sesak-nafas-dan-sakit-perut,"pak dokter, kenapa detak saya tiba-tiba terasa kencang ?
dan perut saya yg sebelah kanan juga terasa sakit tapi tidak perih ?
dan apakah penyebab semua ini dan bagaimana bisa terjadi ????"
aritmia,886,886,aritmia,/komunitas/topic/cara-mengobati-tanpa-obat,"Dok saya ipul 15 thn ,,biasanya klk saya main sepak bola aaat mau nge hol in itu panik + seneng bngt tapi saat sudah selesai nendang bola jantung saya berdetak sangat kencang lalu saya ambil nafas dalam terus menerus dan aku minum air putih tapi tetep kencang sampai beberapa menit dan langsung seketika menjadi normal kembali.. mohon tanya itu gejala penyakit apa ya ? Cara mengobatinya tanpa obat itu gimana ya ,mohon penjelasanya dok saya dari kecil ngak pernha ke dokter ... Tpi dlu waktu sd klk main sepak bola kuat bngt dok tpi skrng di smk kk malah kaya begini penjelasanya dok tolong..
"
aritmia,852,852,aritmia,/komunitas/topic/merasa-tidak-enak-di-bagian-dada,"Malam dok. Mau tanya sudah beberapa hari ini saya merasakan pada bagian dada saya entah itu jantung atau pun apa ko tiap saya sedang diam ngerasa dug gitu jantung nya trus sdikit merasa sesak pada saat dug dug gitu di bagian dada.cuman sesak nya pada saat itu aja gitu ga berlangsung lama cmn 1-2 detik dok.mohon di bantu
"
aritmia,452,452,aritmia,/komunitas/topic/dada-trasa-aga-sesak,"Dok dada trasa aga sesak tapi tidak batuk, 3hari yang lalu kpala saya aga pusing lalu muntah stelahitu Dikroki sama istri langsung aga mending tapi trasa aga sesak sampai sekarang dan jantung berdegupnya aga kencang.
"
aritmia,873,873,aritmia,/komunitas/topic/denyut-jantung-terasa-dipunggung,"Halo dok, saya baru 2 bln pasang ring jantung tepatnya 1 okt 2018 kemaren. Setelah makan saya sering merasakan detak jantung sampai ke punggung belakang. Bila tiduran berasa sampai ke perut,bila duduk terasa sampai tenggorokan. Serasa ingin bersendawa tp ga bisa. Bbrp hari terakhir saya lebih sering merasakan denyut jantung sampai ke punggung.

Mohon pencerahan penyebabnya kenapa dan cara mengatasinya. Terimakasih sebelumnya ya dok.
"
aritmia,910,910,aritmia,/komunitas/topic/penderita-aritmia-jantung,"Dok, saya penderita Aritmia tapi sudah melakukan tindakan Operasi dan dinyatakan sembuh.
Lalu beberapa saat lalu, saya ingin mengangkat amandel saya karena sudah menggangu tapi dokter menolak karena takut terjadi yang tidak di inginkan, Yang mau saya tanyakan. Jika penderita Aritmia dinyatakan sembuh Apakah bisa kambuh kembali & kenapa dilarang tindakan padahal sudah dinyatakn sembuh ?
Trmks
"
aritmia,456,456,aritmia,/komunitas/topic/apa-saya-sakit-jantung-atau-asam-lambung-dok-,"Keluhan saya ad di jantung yg sering berdebar"" kencang, panikan, sering kepikiran takut mati/pingsan, tidak suka keramaian, badan lemes, sampai leher kayak kenceng ketarik gitu, dan stress. Ini gejala apa ya dok? Terima kasih
"
aritmia,2376,2376,aritmia,/komunitas/topic/penyakit-aritmia,dok saya mau tanya tentang penyakit aritmia..apa saja yang hal-hal yang bisa membuat aritmia tambah parah?atau apakah ada faktor khusus yang menyebabkan aritmia itu kambuh?
aritmia,2336,2336,aritmia,/komunitas/topic/nyeri-di-dada-24,"Tanya dok : saya mahasiswa laki laki 22 tahun, bagian dada saya sering nyeri di area sekitar jantung. Nyeri nya tidak berkelanjutan hanya seperti jantung saya berdetak dengan sangat keras SATU KALI dan seluruh tubuh saya langsung lemas. Detak yang menyebabkan nnyeri adalah detak pertama selanjutnya detaknya semakin berkurang dan kembali normal. Hal ini biasanya terjadi ditengah aktivitas ketika saya sedang berjalan atau bangun dari duduk atau dalam keadaan lelah. Saya sering mengabaikan karena lama kelamaan rasa nyerinya hilang dan tenaga saya juga mulai kembali.
Terima kasih dok, ditunggu jawabannya"
aritmia,431,431,aritmia,/komunitas/topic/dada-sesak5478c3,"Dok, saya mau tanya .. umur saya 18 tahun, 3 hari belakangan ini dada saya terasa nyeri dan sesak sekali serta denyut jantung saya tidak normal , badan juga terasa lemas . itu kenapa dok? mohon solusinya juga ya dok, terima kasih.
"
aritmia,2328,2328,aritmia,/komunitas/topic/tentang-kondisi-saya-2,"Sebelumnya saya didiagnosa menderita aritmia , tapi akhir akhir ini saya merasa seluruh tubuh gemetar , lemas , pusing , kadang nyeri dada tapi kalau dibuat istirahat mereda . Bagaimana kondisi saya ini ? Mohon balasannya"
aritmia,893,893,aritmia,/komunitas/topic/gangguan-irama-jantung-4,"Halo dok nama saya riyan umur saya 27 tahun.. saya punya pentakit yang aneh dok kadang jantung saya tidak begitu normal kadang-kadang berhenti anggaran satu detakan bisa berulang2 sampai 3/4 kali berurutan rasanya sangat tidak nyaman, saya rasa darah tidak mengalir dengan baik ke kepala, tapi setelah normal kembali saya rasa tidak ada penyakit apa2
Dulu sudah pernah seperti ini pada tahun 2016 dan sembuh sendirinya tahun 2017 kambuh lagi dan saya priksa ke runahsakit saya di beri obaat rutin slama satu bulan selama itu jantung saya normal kembali, dokter bilang saya harus hindari kopi, teh, rokok, dan bahan penyedap, seperti ajienomoto, dan sejenisnya juga hindari makan sate,... setelah saya berhenti konsumsi obatnya kembali kambuh lagi... Dan akhirnya sembuh dengan sendirinya tanpa obat...
Saat ini saya rasa sudah kambuhlagi....
Selain penyakit ini saya punya alergi kalau saya kedinginan maka muncul gatal-gatal di sekujur tubuh tapi kalau sudah tidak kedinginan akan sembuh dengan singkat... Kira2 jantungku ini nama penyakit apa dok apa ini sangat berbahaya...
Ataukah banyak orang yang mengalaminya....
Mohon pencerahan nya dok...
"
