,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,category,url,question
41,41,2091,2091,stroke,/komunitas/topic/total-kolesterol-normal-ldl-rendah-hdl-rendah-namun-tgl-tinggi,"mohon infon mengenai kondisi saya saat ini.total kolesterol normal (155), ldl rendah (40), hdl rendah (35) namun tgl tinggi (389)-pada pemeriksaan 3 bulan sebelumnya 268.apakah penyebab hal yang tak lazim ini? saya baca di google normalnya adalah total kolesterol tinggi, ldl tinggi dan tgl pasti tinggi. tapi pada kasus saya semua rendah namun tgl yang justru tidak wajar.bagaimana cara menurunkan tgl dan menaikkan hdl?
apa yang harus saya lakukan?sebagai informasi, saya sudah coba periksa ke  internis dan dikatakan saya ""kurang makan enak"" (mungkin berhubungan dengan ldl yang rendah).saya juga sering mengalami nyeri pinggang. apa ini ada hubungannya dengan tgl tinggi?."
1805,1805,2818,2818,serangan-jantung,/komunitas/topic/jantung-berdetak-kencang," do, saya laki laki usia 30 thn tinggi 182 cm dab berat badan 53 kg. , saya sering tiba tiba merasakan degupan kencang pada detak jantung namun sekali degupan saja.
setelah itu saya merasa cemas. kaki dingin dan nafas engap seperti org cemas atau panik.
sy coba hitung bpm 14-15 per 10 detik atau sekitar 84 bpm.
kira kira apa  penyebab dan tindak lanjut yg harus saya lakukan?
"
1377,1377,2390,2390,aritmia,/komunitas/topic/penyakit-jantung-12,"pagi dr. mau ... minggu lalu sy merasakan jantung sy berdebar dengan ritme yg tidak teratur (sesak nafas) dan tangan kiri sy bergetar... menurut dr. ap penyakit sy?
trmh kasih"
896,896,771,771,gagal-jantung,/komunitas/topic/gagal-jantung-10," apakah penderita gagal jantung tidak boleh hamil? tolong jelaskan alasannya yaa  .
"
820,820,620,620,penyakit-jantung-bawaan,/komunitas/topic/mengenali-gejala-pjb,",   pjb pada anak itu warna kebiruannya dibagian mana saja?
terimakasih"
328,328,53,53,penyakit-jantung-bawaan,/komunitas/topic/tanya-hasil-echo-jantung-bayi,",   penjelasan hasil echo ade saya, uasianya sekarang 22 bulan.ini hasilnyaatrial situs solitus,va concordance, all pv drain to la,dilated ra,small rv,dilated la lv,tricuspid atresia,moderate infundibular ps (pg 50 mmhg),moderate secundum asd 8mm r to l shunt,ias bulging to la,large vsd,small pda 2 mm l to r shunt,left aortic arch, no coart,good contracting ventricle.terimakasih 
"
487,487,212,212,penyakit-katup-jantung,/komunitas/topic/pertanyaan-jantung-bocor-dan-wpw-syndrome,",

mau  apakah ada penangganan utama dari jantung bocor dan wpw syndrome
"
980,980,855,855,aritmia,/komunitas/topic/sakit-jantung-lemah-dan-sakit-pundak,"..., saya seorang mahasiswa geografi yang kadang ada praktikum di lapangan. padahal di lapangan kadang mencari data lapangan jalan kaki sampai ke bukit atau tanjakan yang curam. permasalahannya, saya sudah riwayat sakit jantung lemah. seringkali, setelah melakukan praktikum lapangan, apalagi setelah jalan kaki naik tanjakan saya ngos""an dan jantung saya berdetak tidak karuan, dan kaki saya terasa kaku. saya takut jika saya akan pingsan. nah, untuk mengatasi agar jantung saya tetap kuat, bagaimana caranya ? klau boleh saran obat untuk saya, agar tidak mudah lelah karena penyakit saya ini.kemudian, ada hal lain lagi.  , saya sering kali mengalami sakit pundak yang begitu sakit, hingga mati rasa, kira-kira apa penyebabnya ? biasanya saya sakit pundak ketika saya duduk terlalu lama, jadi sakit pundak saya ini sangat mengganggu kegiatan saya sehari-hari terutama kuliah. apa yang harus saya lakukan agar sakit pundak saya ini tidak terus menerus ? mungkinkah dapat disembuhkan secara total , dan apakah ada obat yang dapat saya konsumsi untuk menyenbuhkan penyakit pundak saya ini ?mohon jawabannya, terimakasih. Ã°ÂÂÂ
"
1351,1351,2364,2364,aritmia,/komunitas/topic/penyakit-jantung-26," mohon penjelasannya saya setiap habis makan atau dalam keadaan lapar dada saya rasanya sesak,pusing denyut jantung kadang tak teratur mohon kasih tahu pencegahanya"
320,320,45,45,penyakit-jantung-bawaan,/komunitas/topic/baru-ketahuan-umur-6-bulan,",  sekarang umur 6 bulan dan sdh makan bubur, dari awal keahiran keseha normal dan baik baik saja, namun kemarin saat melakukan vaksin dari pemeriksaan  anak ka ada kelainan bunyi pada jantung , padahal dari lahir kondisi fisik dan perkembangan normal, kira kira apakah  mengalami penyakit jantung bawaan ? dan kira kira jenis penyakitnya apa? 
"
1730,1730,2743,2743,serangan-jantung,/komunitas/topic/perut-kembung-6," ingin , sering mengeluh sakit perut entah seperti apa detailnya tidak tau,tapi dia sering bilang susah kentut dan rambutnya rontok parah. apakah ada kaitannya tidak bisa kambuh dengan rambut rontok parah?"
104,104,1221,1221,stroke,/komunitas/topic/sarf-motorik,"mlm .saya mmpnyai sakit motorik tdak bsa berjln.brbcra pelo.lengan2saya kku.otot sya lmas.udh hmpir 3thnsaya minta solusi untuk brktiftas sehri2 yg mudah dan mau tnya pengobtan. ini pnyembhan ny gimna.mhon solusi masukn ny
"
1138,1138,2151,2151,gagal-jantung,/komunitas/topic/apakah-saya-terkena-lemah-jantung," remaja berumur 16 taun . saya sudah lama mengalami sesak nafas , cepat lelah , batuk tapi tidak berdahak yang susah disembuhkan, gangguan memori otak , telapak tangan saya juga berkeringat  , detak jantung saya juga tidak teratur , pusing kepala.
apakah saya terkena lemah jantung ? untuk jawabannya ditunggu 
terimakasih"
1241,1241,2254,2254,aritmia,/komunitas/topic/detak-jantung-25,"saya perempuan 20 tahun kemaren lusa tiba tiba saya merasa seperti darah saya dari atas turun ke jantung kemudian biasa saja lalu terasa lagi kemudian begitu terus sampai sekarang. sekiranya  ya? saat saya pegang jantung saya, rasanya seperti detak biasa kemudian saat darah terasa turun jantung saya terasa dug dengan keras tiba-tiba. saya nanti jawabannya. "
96,96,2011,2011,stroke,/komunitas/topic/penyakit-tulang-2,"mlm . sekarang aku seorang mahasiswi umurku 18 tahun.saya sering merasakan keram tulang dibagian tulang rusuk,kaki,betis,lengan dan tangan. sakit itu pertama kali saya rasakan waktu saya kelas 1 sma.tp sakit itu skrng saya alami setiap hr hampir berselang sejam saja..dan ketika saya demamdemam tangan saya selalu terkepal dan susah sekali untuk dibuka....peran saya sakit yang saya alami merupakan penyakit apa? dan apakah itu masih maauk batas normal atau up normal..."
356,356,81,81,penyakit-jantung-koroner,/komunitas/topic/mengapa-dada-saya-rasanya-seperti-tertekan-dan-untuk-bernafas-rasanya,"asuallikum ,  . mengapa dada saya terasa berat saat bernafas dan rasanya seperti ditekan . mulanya saya mengira asam lambung saya naik dan saya minum obat mylanta setelahnya dada saya sedikit ringan. namun keesokan harinya dada saya kembali berat untuk bernafas dan seperti ditekan bagian tengah dada. rasanya tidak sakit atau pun nyeri . cuma rasanya sedikit tertekan dan berat untuk bernafas. saya takut  kalau saya kena pneoumina atau penyakit lainnya. mohon penjelasann.terimakasih banyak
"
244,244,1900,1900,stroke,/komunitas/topic/nenghilangkan-urin,mau tan.. kata orng meminum garam batu 2 sen makan di larutkan ke air panas... lalu di minum.. apakah itu bisa menghilangkan urin? dalam jangka waktu pendek? trima kasih
1374,1374,2387,2387,aritmia,/komunitas/topic/asam-lambung-tolong-dijawab,".. saya cindy umur 15 tahun, perut saya sering berbunyi seperti orang lapar.. apakah itu asam lambung nya?
saya juga pernah merasakan detak jantung saya cepat dan keras, dan itu sakit sekali..
 sa?"
595,595,395,395,gagal-jantung,/komunitas/topic/kaki-bengkak-seperti-orang-hamil-2,",saya karyawan mall yg setiap hari berdiri menggunakan hils 10 cm selama lbih dr 8 jam, tapi sejak hampir 1 bulan ini saya merasa kaki saya bengkak seperti orang hamil pdahal saya gak gemuk ,saya takut  , kaki saya bengkak,karna hils atu karna faktor lain,  berobat ke  tapi gak tau harus ke  apa,mohon jawabanya dom,trimakasih
"
1349,1349,2362,2362,aritmia,/komunitas/topic/irama-jantung-tidak-teratur,"mau bertan.
saya sering merasa irama jantung berdetak tidak teratur. terkadang bisa berhenti sebentar dan kemudian berdetak dengan kuat. saya sering khawatir pada saat berhenti sebentar tersebut.
saya sudah pernah diperiksa ekg. hasilnya tidak apa-apa tapi irama jantung terlihat cepat. saat periksa itu saya merasa irama jantung memang lagi bagus.
dada kiri saya tidak sakit. tapi waktu berlari kencang, pernah merasa sesak tiba-tiba dan terjadi 2 kali. sejak saat itu saya tidak pernah berlari kencang lagi. dan tangan kiri saya terasa agak berbeda dibandingkan tangan kanan, agak terasa kebas tapi tidak terlalu terasa.
saya tidak merokok, tidak minum alkohol. tapi orang tua saya punya penyakit jantung dan kolestrol.
apakah yang saya rasakan ini berbahaya dan memang berhubungan dengan penyakit jantung ?
terimakasih"
969,969,844,844,aritmia,/komunitas/topic/aritmia-jantung-5," smlm sy ke klinik, sy sesak napas rasanya oksigen dlm tubuh amat sedikit, napas pendek, udh antara hidup dan mati, kata nya sy mnderita aritmia jantung. nah itu gmn solusinya,soal ny sampai pagi ini sy masih sesak napas tp denyut jantung tidak brdebar lagi kyk smlm
"
1017,1017,892,892,aritmia,/komunitas/topic/jantung-berdebar-103," kemarin ketika saya sedang jemur baju tiba tiba jantung saya berdebar sangat kencang dan disertai rasa seperti ditekan.. tapi gaberlangsung lama.. habis itu sembuh dengan sendirinya. kemudian saya berobat ke klinik tapi kata nya ga apa apa ga ada masalah.. tapi sampai sekarang saya masih merasa takut.
"
1718,1718,2731,2731,serangan-jantung,/komunitas/topic/sakit-dibagian-dada-sebelah-kiri,",,  2 ni..sebelah kiri dada saya sering sakit ,bukan nyeri ,,krna kalo nyeri,masih bisa dithankan..tapi ini sering sakit ,,kadang mau sampai 20 menit saya menahan sakitnya..dan itu hampir stiap hari saya rasakan,,kira2 gejala apa tu ???"
981,981,856,856,aritmia,/komunitas/topic/irama-detak-jantung-bayi-1-tahun-2-bulan,", .  lelaki umur 1 tahun 2 bulan saat ini. saat  tidur, saya sengaja mendengarkan detak jantung  dengan menempelkan telinga di dadanya. ritme detaknya cukup cepat dan terdengar baik, namun terkadang ada detak yang tidak teratur (sekitar 1 menit ada 1-3x detak yang tidak teratur). mohon penjelasannya, apakah normal atau harus diperiksakan?
"
1669,1669,2682,2682,serangan-jantung,/komunitas/topic/nyeri-dada-sakit-di-bagian-tangan-kiri,"
, apa penyebab nyeri dada ? trus bdan trasa sakit sprti bgian tngan kiri dan sering skit kpla."
630,630,430,430,aritmia,/komunitas/topic/jantung-berdebar--disertai-lengan-kiri-nyeri-pada-dada-,", . saya di beberapa waktu mengalami jantung berdebar, . pada saat bpm mencapai 120,sy merasa sakit pada dada ,mual dan batuk2 krn menggunakan smartband sy mengcek sekala berkara, saat ini rata2 85 - 100 bpm. sy ber umur 28 tahun. apakah normal atau ada gejala penyakit ?
"
1458,1458,2471,2471,serangan-jantung,/komunitas/topic/serangan-jantung-12,..  kondisi kakak saya..dimana dua minggu yg lalu sempat merasa sesak nafas dan nyeri di dada kiri.pada jam 10 malam..dikira masuk anngin lalu di oles2 minyaj angin dan minum air hangat. lalu dibawah tidur. namun tidak nyenyak krn sejam sekali terbangun dan gelisa dan nyeri muncul lagi lalu lakukan hal yang sama yaitu minum air hangat dan oles minyak angin..nyeri dada nya berkurang namun tidak ilang masih terasa lalu dibawa tidur hingga esok pagi.krn tidak kunjung sembuh..akhirnya ke  lalu dirujuk ke rumah sakit dan dirawat karena di diagnosa serangan jantung.. selama 3 hari.. hanya diberi obat makan dan suntikan di perut sebanyak 6 kali namanya lovenox..peranya. 1. apakah sudah bisa divonis serangan jantung berdasarkan gejala tersebut dan hasil ekg dan apa yng sebenarnya terjadi pada diri kakak saya ini? 2. apakah ada kerusakan jantung seperti yang saya baca.. kalau bisa mengakibatkan kerusakan jantung dan pemeriksaan apa untuk memeriksa jika ada atau tidak nya kerusakan otot jantung.. biar bisa segera lakukan tindakan.. 3.  
789,789,589,589,penyakit-jantung-bawaan,/komunitas/topic/apakah-bisa-mendapatkan-vaksin-mr-jika-punya-riwayat-pjb-tapi-udah-dioperasi,"hai , mau  nih adik sayaÃ£ÂÃ¢Â 8 tahun, mau ikutan vaksin mr tapi takutnya kontraindikasi sama vaksinnya? yang saya baca sih cuma untukÃ£ÂÃ¢Â decompensatio cordisÃ£ÂÃ¢Â tapi kalau misalnya pernah punyaÃ£ÂÃ¢Â congenital heart diseaseÃ£ÂÃ¢Â boleh gak? makasih
"
200,200,256,256,stroke,/komunitas/topic/penderita-hipertensi-bangun-tidur-tidak-seimbang-,"permisi ,  umur 66 th punya riwayat hipertensi, saat bangun tidur hilang keseimbangan dan hampir jatuh, tangan kiri terasa ringan, itu  ? 
"
247,247,714,714,stroke,/komunitas/topic/kebas-stroke-saat-menginjak-atau-berjalan-terasa-sakit,"o , sy ingin  ibu sy dalam masa pemulihan sakit stroke sebelah kanan sudh 5 bln ini, & sekarang rasa sebal atau kebas itu mnrut ibu sy makin terasa di banding bulan lalu, letaknya di telapak kaki dan pergelangan tangan. itu di sebabkan apa ya.
"
682,682,482,482,aritmia,/komunitas/topic/hallo-dok-umur-saya-20-dok-kenapa-ya-3hari-ini-dada-bagian-belakang-sebelah-kiri-saya-sering-nyeri," , umur saya 20,   ya 3hari ini dada bagian belakang sebelah kiri saya sering nyeri terasa berat lengan tangan sebelah kiri juga ikut berat, kadang jantung terasa berdebar, perut terasa tidak enak, sedikit gemetar, dan selalu ada perasaan gelisah,  apa di umur saya yg masih 20th bisa terkena panyakit jantung? 
"
960,960,835,835,gagal-jantung,/komunitas/topic/mengapa-orang-dengan-gagal-jantung-kongestif-sering-kencing-pada-malam-hari,",  mengapa orang dengan gagal jantung kongestif sering mengalami kencing pada mlaam hari / nokturia? apa penyebabnya? mengapa tidak lebih banyak di siang hari daripada di malam hari ? terimakasih"
1341,1341,2354,2354,aritmia,/komunitas/topic/apa-obat-untuk-jantung-3, mau   kalo tengah mlm serasa sesat napas trus jantung berdetak tidak karuan.
936,936,811,811,gagal-jantung,/komunitas/topic/obat-payah-jantung-yang-efectif,"sy sdah didiagnosa oleh  mengalami psayah jantung,sudsh sembilan bulan saya melakukan pengobatan secara routine sesuai dg petunjuk  namun sampai sekarang saya madih harus mengkonsumsi obat seperti clopidogrel,aspilet,furocemide,nitrokaf retard dan simvastatin,apa hal ini harus sy lakukan? hasilnya masih kurang maksimal terhadap perkembangan"
1426,1426,2439,2439,serangan-jantung,/komunitas/topic/apa-pasien-bisa-terkena-gangguan-mental-setelah-sadar-dari-koma,"jadi begini  ceri, waktu itu tepatnya 2 minggu lalu kakek saya terkena serangan jantung kemudian dilarikan ke rumah sakit, setelah dibawa ke rs kemudian dilakukan suntikan oleh tim medis, saya  suntikan itu apa ka untuk memperlancar aliran darah yang mampat di jantung/bloodflow ka begitu...setelah itu tidak lama sekitar 2-3 jam kemudian kakek saya mulai membaik keadaanya tetapi dia meronta-ronta seperti tidak ingin dirawat lalu diberikanlah suntikan penenang...kemudian setelah itu dia tidak sadar alias koma selama satu minggu di ruang icu, nah pada hari ke 9 tepatnya setelah masuk rumah sakit kakek saya mulai sadar di ruang rawat biasa tetapi sikapnya jadi berubah drastis seperti melihat hal2 yang aneh padahal kami tidak melihat apapun dan juga suka berjalan keluar ruangan sampai melawan perawat dan satpam, jujur saya sangat heran dengan keadaanya yang seperti ini. saat sampai dirumah dia jadi pendiam dan kalopun bicara pastinya ngelantur(tidak nyambung). fyi penyakit yang diderita kakek saya adalah jantung koroner, paru2 kempes, dan darah tinggi. untuk paru2 kempes sudah dicolok selang di bagian dada kanan oleh tim medis saat dibagian icu kemudian dilepas saat masuk ruang rawat biasa."
775,775,575,575,penyakit-jantung-bawaan,/komunitas/topic/anak-saya-jantungnya-bocor,".... .... baru lahir 2 minggu demam trus pas d periksa ka jantungnya bocor d karnakan si bayi bibir nya biru..... gmna  penanganan nya
"
1207,1207,2220,2220,gagal-jantung,/komunitas/topic/penyakit-paru-paru-basah,", seseorang mengalami gejala penyakit yaitu nyeri pada dada hingga menusuk ke tulang punggung, batuk disertai darah, mimisan, sesak nafas/asma, dan penyusutan berat badan, serta daya tahan tubuh yg lemah. apakah ini sudah masuk kedalam penyakit paru-paru basah stadium yg parah? penderita mengakui telah menderita penyakit ini sejak umur 8tahun, dan kini ia telah berumur 18th dan saat ini penyakit itu sering sering kambuh. apakah dengan meminum resep obat yg diberikan  sudah cukup untuk menangani penyakit ini? apakah penyakit ini bisa sembuh dalam waktu singkat? adakah tindakan lebih lanjut yg harus dijalanin si penderita? bagaimana cara untuk menyembuhkan penyakit paru-paru basah?"
1299,1299,2312,2312,aritmia,/komunitas/topic/obat-dan-aktivitas-setelah-ablasi-jantung,". mau  utk aktivitas dan obat yang mungkin dianjurkan setelah tindakan ablasi jantung. kira kira apa saja yg dianjurkan dan dilarang . apa ada makanan yg menjadi pantangan juga.

karena saya takut setelah ablasi akan kambuh lg. meski  menyatkn tingkat kesuksesan 997

terimakasih"
43,43,1712,1712,stroke,/komunitas/topic/cara-menangain-orang-yang-terserang-stroke,"  ingin , baru saja saya membaca artikel mengenai cara penanganan orang yang terkena stroke. di artikel tersebut menjelaskan bahwa cara penanganan apabila seseorang mengalami serangan stroke jari orang tersebut ditusuk dengan jarum hingga mengeluarkan darah kurang lebih 1-2 tetes. di artikel tersebut juga mengatakan bahwa orang tersebut jangan dipindahkan ketempat lain (tetap berada di tempat ia terkena stroke), karena apabila dipindahkan akan menyebabkan pecahnya pembuluh darah semakin cepat. apakah itu benar? jika tidak benar bagaimana cara penanganan yang tepat. terimakasih :)"
